serial_number,zip_code,model_year,final_assembly_code,battery_assembly_code
00BB24092LVQQ2,39753,2024,00,BB
00BB2412IBX3UQ,38329,2024,00,BB
00CC24020V7SJA,35771,2024,00,CC
00AA2403G5D919,54227,2024,00,AA
11AA2403M7SSUK,86564,2024,11,AA
00BB240878IPXP,04955,2024,00,BB
11AA2411O5OF9I,43548,2024,11,AA
11AA2405O2MERX,56337,2024,11,AA
00CC24011M8C1J,25112,2024,00,CC
00DD2402YMPQSM,75971,2024,00,DD
00DD2402YFLRMS,57855,2024,00,DD
00AA2411XTNDS1,64742,2024,00,AA
00BB2408GDKVT4,81933,2024,00,BB
00AA24045MKVTP,46066,2024,00,AA
00BB2411KDAIW5,90950,2024,00,BB
00BB2406DWV0Y4,49695,2024,00,BB
00CC24064J1ROR,02337,2024,00,CC
00AA2401YGK5CQ,21425,2024,00,AA
00BB2408LCT3R2,46020,2024,00,BB
11AA2403NQ6UR7,86174,2024,11,AA
00DD240102AMZK,56043,2024,00,DD
00AA240128QEKG,20542,2024,00,AA
00DD24065RI9GC,30884,2024,00,DD
00DD2404WP53CX,96263,2024,00,DD
11AA2408L23WXW,14546,2024,11,AA
00AA2407DO7SF9,74402,2024,00,AA
11AA2408CIGCX6,10132,2024,11,AA
00DD2411SD6BT9,36838,2024,00,DD
00DD24091HCE27,86642,2024,00,DD
00CC240981P3BY,05840,2024,00,CC
11AA24099QOOKK,24558,2024,11,AA
00AA2408RR6SEN,46523,2024,00,AA
00CC2411G54370,57013,2024,00,CC
00CC2401NPB9K1,53696,2024,00,CC
00AA2407PWPFS8,59118,2024,00,AA
00AA2406FLVTI1,93802,2024,00,AA
11AA2412V3C3SR,23822,2024,11,AA
00AA24017TZ1CU,11376,2024,00,AA
00CC24036BXJ20,39500,2024,00,CC
00BB24065JCR3W,00557,2024,00,BB
11AA240454N85H,44052,2024,11,AA
11AA24021VDU4V,20694,2024,11,AA
00CC2402OXUI2P,28410,2024,00,CC
00CC2404DPQ7JS,62092,2024,00,CC
00DD2401NCAZX1,84967,2024,00,DD
00BB2411QBA84W,73043,2024,00,BB
00CC24084CFECB,22300,2024,00,CC
00DD2401THFPVG,07485,2024,00,DD
00DD2402IBY4VH,81560,2024,00,DD
00CC24078KNINJ,51787,2024,00,CC
00BB2411E440YD,77959,2024,00,BB
11AA2402QMNORL,71140,2024,11,AA
00AA240142UW5S,91496,2024,00,AA
00BB2406XI7JP4,94929,2024,00,BB
11AA2403EELXWO,93019,2024,11,AA
00CC2401JRC5VZ,82847,2024,00,CC
00DD24010D5COO,87886,2024,00,DD
00DD2409PEOKDA,89399,2024,00,DD
00DD2410A4NHNQ,63479,2024,00,DD
00DD241015EE13,92772,2024,00,DD
00BB2409JLOAUE,10979,2024,00,BB
00DD2402MB3606,55108,2024,00,DD
00CC24075PD3FN,09058,2024,00,CC
11AA24103LWHSM,60426,2024,11,AA
11AA2403VZ1KVE,96155,2024,11,AA
11AA2402SITW4P,92202,2024,11,AA
11AA24087YR3F6,16963,2024,11,AA
00DD2404ZHFG5G,79253,2024,00,DD
00BB24024XTPIW,12751,2024,00,BB
00DD2408UJ1I40,34553,2024,00,DD
00AA2405DV212I,77737,2024,00,AA
00DD2401I3IW9I,68127,2024,00,DD
00DD2412VT4ZV1,80779,2024,00,DD
00BB2411FLPSB5,80118,2024,00,BB
00BB24044QI5II,38306,2024,00,BB
00DD2402A4S9ZW,37394,2024,00,DD
00AA2407O6VI40,27651,2024,00,AA
00AA2411MP92EK,52279,2024,00,AA
00DD2407MHIIML,07987,2024,00,DD
11AA2411M8IRMD,60957,2024,11,AA
00DD24032WKNX2,85481,2024,00,DD
11AA241262V0DG,33049,2024,11,AA
11AA2402NBSRE3,67588,2024,11,AA
00CC2407X5V56Y,66734,2024,00,CC
00BB2410UW8082,88615,2024,00,BB
00DD24077H875F,90563,2024,00,DD
11AA2401J9D03L,83405,2024,11,AA
11AA2405ZGHIGF,63144,2024,11,AA
00AA2412KFR7KE,56240,2024,00,AA
00CC2407B12TMP,55593,2024,00,CC
00DD2411VSQQJL,35653,2024,00,DD
00DD24093U5NXV,72693,2024,00,DD
00AA2403ZX9GRE,45841,2024,00,AA
00CC2402YGX3J3,28930,2024,00,CC
00BB2405Y0EWA3,57794,2024,00,BB
00AA2401U64SH8,00541,2024,00,AA
00CC2403X24OK0,23870,2024,00,CC
00AA2404B66WOR,92101,2024,00,AA
11AA2409P8R9UG,82771,2024,11,AA
00BB24059ZHC5P,77410,2024,00,BB
00CC2402NUI9GS,54471,2024,00,CC
00AA2402ELUN7Y,04116,2024,00,AA
11AA2411WPBTVC,51023,2024,11,AA
00DD2402C3XJGW,11236,2024,00,DD
11AA2410TMW4LF,71121,2024,11,AA
00AA2403GIA36U,82417,2024,00,AA
00BB2406L13MMO,46834,2024,00,BB
11AA2406R8J0ZF,91711,2024,11,AA
00BB24066FVCJ0,93539,2024,00,BB
11AA24047RUJTG,04289,2024,11,AA
00BB2410R7T8PS,74073,2024,00,BB
11AA2408TUJU40,66332,2024,11,AA
00AA2401UR8U80,50732,2024,00,AA
00CC2406JAIJ57,65055,2024,00,CC
00CC2411VO7P2P,51486,2024,00,CC
00BB24120456DP,30646,2024,00,BB
00BB240374V156,88698,2024,00,BB
00DD240795PN8U,31680,2024,00,DD
00BB24013PI4JL,29250,2024,00,BB
11AA24030COYAD,49583,2024,11,AA
00AA2408G5S2Z6,31097,2024,00,AA
00AA2405AU05QR,12383,2024,00,AA
00DD2402POI7DS,53769,2024,00,DD
00BB2411HW4X4F,27167,2024,00,BB
00CC24060F3LZE,48624,2024,00,CC
00CC2404T73NE7,40060,2024,00,CC
11AA2408Z74LFG,95906,2024,11,AA
00DD2412E5ZDTX,31049,2024,00,DD
00DD2404389O69,78163,2024,00,DD
00DD2404UF6VYG,29703,2024,00,DD
00DD2410ZTFPHD,51082,2024,00,DD
11AA2407ZEZF80,22406,2024,11,AA
11AA2401V6N377,27332,2024,11,AA
00AA2403WB3ML9,40699,2024,00,AA
00CC241249DIZT,02564,2024,00,CC
00CC2402WLBQST,09560,2024,00,CC
00CC2408TSPBSS,09900,2024,00,CC
11AA240718MLNG,01828,2024,11,AA
00DD2403AZ1U48,05516,2024,00,DD
00BB2401KVWZZT,42143,2024,00,BB
11AA2401PT9UED,67825,2024,11,AA
00AA2402LZZTV5,27130,2024,00,AA
00DD2401O8ITP9,83313,2024,00,DD
00BB2408HWSN16,79199,2024,00,BB
00BB2405KVM1Q4,75691,2024,00,BB
11AA2401B60VNB,36964,2024,11,AA
00BB2407JU8MGF,07702,2024,00,BB
00DD2411HXYXMS,18533,2024,00,DD
00CC24046ARGD6,87760,2024,00,CC
11AA2401EH08QT,23806,2024,11,AA
00DD2411OA8VI1,38326,2024,00,DD
00AA2401KL08S6,93845,2024,00,AA
11AA2412VNPIKU,14829,2024,11,AA
00AA2412Q13L6J,41164,2024,00,AA
11AA2401GDJQHP,72166,2024,11,AA
00AA24033EF2L9,10780,2024,00,AA
00CC2412MIJP42,85678,2024,00,CC
00DD2401WVT7O7,89281,2024,00,DD
11AA2411EJBBS3,38695,2024,11,AA
00AA241077CQPH,47555,2024,00,AA
00CC2404IJ1YCB,19444,2024,00,CC
00BB2403RMSG95,50433,2024,00,BB
00DD2405XUQE17,20301,2024,00,DD
00CC24090LP3A9,31654,2024,00,CC
00CC2403488885,03832,2024,00,CC
00DD2405HZQJZS,21855,2024,00,DD
00BB2404UGSFA5,66548,2024,00,BB
00AA2404Q2AX2N,00589,2024,00,AA
00DD2407B59PK2,04726,2024,00,DD
00DD2407PXP89V,68825,2024,00,DD
00BB2411Z73LKF,17814,2024,00,BB
00DD2409WISIQU,12428,2024,00,DD
00AA2409NSLLWY,31394,2024,00,AA
00AA2401B0JNGG,00466,2024,00,AA
00AA2407W63G44,70776,2024,00,AA
00CC2407CQEJH4,17635,2024,00,CC
00DD2403G7HDO1,73801,2024,00,DD
00BB2406I4FV6Y,69282,2024,00,BB
11AA2402MK4351,65575,2024,11,AA
00CC2406M9YT08,47500,2024,00,CC
11AA2405YPOFFC,17168,2024,11,AA
00DD2403JQS39Y,34162,2024,00,DD
00CC2408HMA9J9,12409,2024,00,CC
00BB2408GH15FM,01276,2024,00,BB
11AA240766G376,04142,2024,11,AA
00BB2411ZM98GC,19074,2024,00,BB
00DD2405CF71QJ,42829,2024,00,DD
11AA2407GQ21W0,18366,2024,11,AA
00CC2406EZ3AQ6,71272,2024,00,CC
00AA24042BGTJ8,22048,2024,00,AA
00AA2404N8ZGT6,34437,2024,00,AA
00AA2408X5DB8W,79648,2024,00,AA
00DD2402D93CJK,23424,2024,00,DD
00DD2403B4LNXI,05486,2024,00,DD
00CC2405HACVQF,89215,2024,00,CC
11AA2408ZLXRWB,39737,2024,11,AA
00AA241105A749,78344,2024,00,AA
00AA2403776XDG,20327,2024,00,AA
11AA2410ALW2C8,59540,2024,11,AA
00DD240414UGHW,29777,2024,00,DD
00CC2405K5QITH,66651,2024,00,CC
00CC2406C2XRXS,85049,2024,00,CC
00AA2404RO3FGV,69082,2024,00,AA
11AA2405YZBTSY,60223,2024,11,AA
00DD2405O18YHG,34922,2024,00,DD
00AA2411LP0UM6,22773,2024,00,AA
11AA2407SUP5DD,51951,2024,11,AA
11AA241177N9CW,70390,2024,11,AA
00CC2402EUE4BK,91905,2024,00,CC
00AA2401CWAMP9,02289,2024,00,AA
00DD2410RV4X60,00322,2024,00,DD
00AA2410YF9I67,50973,2024,00,AA
00CC240198O7K3,16349,2024,00,CC
00DD2402SJ0MOR,88789,2024,00,DD
00DD2410EAJBAV,10779,2024,00,DD
00DD2407NXXJB9,23966,2024,00,DD
11AA2411M4XGYL,81118,2024,11,AA
00AA24124FDXQW,37981,2024,00,AA
11AA2407KKN0E9,75824,2024,11,AA
00DD2408ZWX36I,71070,2024,00,DD
00AA2411EY2BKC,06668,2024,00,AA
00BB2404MQKZT2,04946,2024,00,BB
00BB2403133DI8,00351,2024,00,BB
00CC2408454BZF,61172,2024,00,CC
00AA2404KTZLLE,54574,2024,00,AA
11AA24032I8408,56683,2024,11,AA
00DD24033UPH9Y,14719,2024,00,DD
00DD2405LUKPHD,88658,2024,00,DD
11AA2411D21E8J,07241,2024,11,AA
00AA2408M6Z0A0,80170,2024,00,AA
00BB2405V1Q5TU,22920,2024,00,BB
00DD24033SEN34,83395,2024,00,DD
00BB2410FK0BBP,92843,2024,00,BB
00BB24068WTUHV,21584,2024,00,BB
00DD2405WHG7FE,42547,2024,00,DD
00DD2404PQE4ZG,65437,2024,00,DD
00CC24081VY3QH,09998,2024,00,CC
00BB2411YZZRS3,65539,2024,00,BB
00BB24124EP1QK,61879,2024,00,BB
11AA2402SLFYB9,40844,2024,11,AA
00DD2410BESZWJ,22655,2024,00,DD
00DD2404D81NXH,04969,2024,00,DD
00BB24127O7EG1,77441,2024,00,BB
00DD2405NU3NP7,24576,2024,00,DD
00CC2404DBGX6C,27474,2024,00,CC
00BB2410E3XNJS,20762,2024,00,BB
11AA24011WXEGF,89208,2024,11,AA
00BB240741BDC5,16118,2024,00,BB
00CC240683LVUZ,64525,2024,00,CC
00AA2412CZ6BO3,40924,2024,00,AA
00BB24082BC4YH,74295,2024,00,BB
00CC24106TJ5Y7,40334,2024,00,CC
11AA2403LN6NCL,33919,2024,11,AA
00CC24024NK0HU,43515,2024,00,CC
00CC2401CI1QPB,91215,2024,00,CC
00DD2407F2CKD4,72598,2024,00,DD
11AA240287IQPS,07632,2024,11,AA
00BB2407QQEFY8,45727,2024,00,BB
00CC2412K16CPH,91267,2024,00,CC
00CC24099Y8LEM,51633,2024,00,CC
00BB2411TFCKJ5,50195,2024,00,BB
00CC2406JTLW5W,40091,2024,00,CC
00AA2411BB7FTV,28827,2024,00,AA
11AA24060HDPY2,03767,2024,11,AA
00CC24049U3PKO,08269,2024,00,CC
00CC2401FBF2D9,42748,2024,00,CC
00BB2412JA8JT5,51187,2024,00,BB
00AA2412TCWW3E,19635,2024,00,AA
00BB2407NMLLF8,89204,2024,00,BB
00CC2412O72G6C,03890,2024,00,CC
00DD24083809RG,79076,2024,00,DD
00AA240364CHXW,58609,2024,00,AA
00BB2407OP1PAN,66277,2024,00,BB
00CC2410DA3JKZ,58707,2024,00,CC
11AA2404OGXJJF,28652,2024,11,AA
00CC2407JTA1G3,29173,2024,00,CC
00DD2408259RZX,74468,2024,00,DD
00BB24076WRXKO,59767,2024,00,BB
00BB2401DYB3DR,48537,2024,00,BB
00BB2401V7U7K1,19167,2024,00,BB
11AA2402U6UBLU,54317,2024,11,AA
00AA240436HNLV,16416,2024,00,AA
11AA2412SZU0G8,28367,2024,11,AA
00CC24024SDZLO,26456,2024,00,CC
00BB2407STZCUW,66686,2024,00,BB
00DD2410U6T3ZL,08509,2024,00,DD
00BB2403XB3HJO,75333,2024,00,BB
00AA24016J8I1E,29472,2024,00,AA
00CC2406HF7AFS,11389,2024,00,CC
00AA2409JMDGIQ,87766,2024,00,AA
00AA2401GMZ6IH,21829,2024,00,AA
00BB2405BGJT13,06287,2024,00,BB
00BB2406QIF24J,45977,2024,00,BB
00BB2411D0D7FV,35322,2024,00,BB
00AA2402M7JVL0,39126,2024,00,AA
00AA24039E350O,38205,2024,00,AA
00AA24104ZIPA9,03154,2024,00,AA
11AA24047IPOVC,51940,2024,11,AA
11AA2402USKW1Q,83770,2024,11,AA
00BB2405FD21V8,45664,2024,00,BB
00BB2411N7SXQ2,18421,2024,00,BB
11AA2403VDHRO1,24462,2024,11,AA
00CC2407NV9K1N,37378,2024,00,CC
11AA2402EDFYHJ,89160,2024,11,AA
00BB24097TTU5B,18186,2024,00,BB
11AA2402Q70EHF,04471,2024,11,AA
00DD2401MX5IA6,20304,2024,00,DD
00BB2401OAJXLJ,50833,2024,00,BB
00BB24069TKJNL,87763,2024,00,BB
00BB2404K8W0U2,47317,2024,00,BB
00CC2404SSVSGN,07599,2024,00,CC
11AA2406USPRUE,43083,2024,11,AA
11AA2411FKPVYM,41091,2024,11,AA
11AA240408PBTV,92176,2024,11,AA
00BB24086Z6Y7N,82138,2024,00,BB
11AA240249GXRG,91608,2024,11,AA
00CC2403PMM0EU,67522,2024,00,CC
00CC2403FO8JFK,11277,2024,00,CC
11AA2402OKOCOB,45685,2024,11,AA
11AA2410LFLQBP,90665,2024,11,AA
00CC2410NX2VLV,74786,2024,00,CC
11AA240957MU6P,95125,2024,11,AA
00BB2401Y1G8BP,12886,2024,00,BB
00BB24066U9NFM,13726,2024,00,BB
00DD2408ZCH60Y,51659,2024,00,DD
11AA2409886W2F,93059,2024,11,AA
11AA2408U85ZJL,78961,2024,11,AA
00BB2402YFAC0S,37578,2024,00,BB
00CC2407FM1CWJ,65781,2024,00,CC
00AA2412435JS0,45754,2024,00,AA
00AA24076VJI45,05341,2024,00,AA
00CC2412PKJ7IZ,92523,2024,00,CC
00DD2406JUJX7N,36369,2024,00,DD
00AA2407AJZ1OW,05138,2024,00,AA
00BB24059VA23W,09190,2024,00,BB
00AA2411HVYASI,24327,2024,00,AA
11AA2410613FZ8,96068,2024,11,AA
11AA2402DAC4W4,49084,2024,11,AA
00AA2404XKEZUJ,03623,2024,00,AA
00CC2402JDS7NZ,83751,2024,00,CC
00BB2412U9MV2J,86373,2024,00,BB
00CC2402YTCI9E,80044,2024,00,CC
00CC2407RA4RRY,13248,2024,00,CC
11AA2408SGFPB8,93957,2024,11,AA
00CC2407S20QRJ,54058,2024,00,CC
00BB2405SXSG9R,43017,2024,00,BB
00AA2411WOCPCN,16280,2024,00,AA
11AA2401BSFYVC,53679,2024,11,AA
00AA2409PDN350,03081,2024,00,AA
00CC2409EHB4ZZ,53230,2024,00,CC
11AA2406CLLSTZ,95086,2024,11,AA
00BB2411FK0KS5,39298,2024,00,BB
00AA2409D8YTCH,94389,2024,00,AA
00DD240797UKCP,11646,2024,00,DD
00CC2411R9QQ76,41456,2024,00,CC
00AA24074DHQKX,88435,2024,00,AA
11AA2401MSZTHC,30045,2024,11,AA
11AA2411RTFM8Y,50332,2024,11,AA
00AA2411ZHJI37,47734,2024,00,AA
11AA24094P9CKH,23706,2024,11,AA
00BB24115PIO38,47625,2024,00,BB
00DD2406YRM930,03288,2024,00,DD
11AA24080N0CRV,59007,2024,11,AA
11AA2408EC1M52,67897,2024,11,AA
00DD241233SH1C,49397,2024,00,DD
00AA2411U4I30D,71855,2024,00,AA
00CC240598WWWN,87750,2024,00,CC
00DD2410U8JS1H,45426,2024,00,DD
00BB2411ESZQQA,49825,2024,00,BB
00BB2402YEV9BX,68601,2024,00,BB
00AA2410IYX98Y,61706,2024,00,AA
00CC2412Q9HCDQ,63031,2024,00,CC
11AA2407PO6VSQ,81879,2024,11,AA
00CC2411JR61PB,42779,2024,00,CC
00BB2403E2RYJB,26644,2024,00,BB
00AA2405NICV53,86154,2024,00,AA
00DD2412PHF1ML,79771,2024,00,DD
11AA2411DWLUX6,45357,2024,11,AA
11AA2405NVFD0F,30011,2024,11,AA
00BB2408NH7R8G,30207,2024,00,BB
00BB2402V7REDT,85341,2024,00,BB
00CC2411XK7JUA,32407,2024,00,CC
00CC2408YK9NAO,26217,2024,00,CC
00CC24063U1JKO,34803,2024,00,CC
00DD2402OGJEOW,88797,2024,00,DD
11AA2411RAR54R,22061,2024,11,AA
11AA2408UUWUY1,49888,2024,11,AA
00AA24055233CX,41389,2024,00,AA
00CC2412XE0SB6,71971,2024,00,CC
11AA2403FDMDDR,25445,2024,11,AA
11AA2411QGPMLC,09856,2024,11,AA
00AA2410UJ30W6,96260,2024,00,AA
00CC2412O80M4Q,46066,2024,00,CC
00BB2407SQJBU1,63737,2024,00,BB
00BB2410RJ4LGY,41093,2024,00,BB
00DD24087ARKY8,22325,2024,00,DD
00DD2411AM0223,32501,2024,00,DD
11AA2411TCYF20,20282,2024,11,AA
00DD2411BWYK5E,63990,2024,00,DD
00CC24112DJRCF,00713,2024,00,CC
00DD2409ELCEXW,04697,2024,00,DD
00DD2412I3A5RG,01920,2024,00,DD
11AA2403R4PXHX,47908,2024,11,AA
00AA2402P9KRUT,38297,2024,00,AA
00DD2402QHPQE6,84091,2024,00,DD
00DD2406SXNU4Q,21828,2024,00,DD
11AA2407QSM1ON,39948,2024,11,AA
11AA2406AFSKL8,49232,2024,11,AA
00BB2402BJ3JPZ,07498,2024,00,BB
00AA2403RPC2F6,34148,2024,00,AA
00CC2412FNKP02,30315,2024,00,CC
00BB2408ZMJLY5,67025,2024,00,BB
11AA2408VINEK1,30728,2024,11,AA
00BB24029FWHNI,48290,2024,00,BB
00DD2402B3LK24,53254,2024,00,DD
00DD2406EE2GLF,40277,2024,00,DD
00AA24042QHNCW,48302,2024,00,AA
11AA2408AUDRNI,23676,2024,11,AA
00BB2403QCUUL9,30922,2024,00,BB
11AA24028A3LBQ,37899,2024,11,AA
00AA24083P1CYC,32631,2024,00,AA
11AA2408SRHYLD,17165,2024,11,AA
00CC2412TLR4VI,83372,2024,00,CC
00AA2404HPZJQO,59875,2024,00,AA
11AA2406KE4FW9,76460,2024,11,AA
00BB2403R8WIHC,43499,2024,00,BB
00DD2411XZSSSN,21886,2024,00,DD
00CC24027GAXQX,22093,2024,00,CC
00AA2407ZXMR1R,89473,2024,00,AA
00DD24056ZZ62O,02018,2024,00,DD
00AA2408CD5HEJ,95075,2024,00,AA
00CC2404WRIZQG,45538,2024,00,CC
11AA2408XQQPYE,35930,2024,11,AA
00AA2409IFASSU,88951,2024,00,AA
11AA2412LT99XF,41878,2024,11,AA
00DD2405951E5P,60279,2024,00,DD
00CC2410C4AN2D,61674,2024,00,CC
11AA2403PSD0BZ,60425,2024,11,AA
00BB240628KCUG,80762,2024,00,BB
00DD2403BZI75R,63210,2024,00,DD
00BB24017T58E3,67239,2024,00,BB
00AA2409VZUGR2,01167,2024,00,AA
00AA2404TCW95U,24039,2024,00,AA
00BB2410OYOX5Y,70307,2024,00,BB
00DD2412DBBR7F,36356,2024,00,DD
11AA2412Q6E7I9,45046,2024,11,AA
00AA2403AV05AI,60915,2024,00,AA
11AA24089J8FMG,70248,2024,11,AA
00CC2412N6Q6JW,14467,2024,00,CC
00CC2405HEW7T0,38739,2024,00,CC
11AA241293YXSG,81613,2024,11,AA
00DD2405QA8TUQ,56406,2024,00,DD
00AA2404XEKSWB,94626,2024,00,AA
00BB2408LU1L9B,48964,2024,00,BB
11AA2411WT12XC,03169,2024,11,AA
00BB2402KBO1F2,04355,2024,00,BB
00AA24045F5XNR,65194,2024,00,AA
00DD2401CKGAFZ,55606,2024,00,DD
00BB24022DXLXC,60852,2024,00,BB
00AA24113U880Z,41623,2024,00,AA
00AA2406T2O3IS,62958,2024,00,AA
00DD2409HN44VN,55074,2024,00,DD
00DD2410HDBP3R,44801,2024,00,DD
00CC2402BGJQ8C,26250,2024,00,CC
00BB2403ZN7M8G,53201,2024,00,BB
00DD2410A4GH07,63277,2024,00,DD
00AA2403Y2KUHM,20463,2024,00,AA
11AA24051VIJNM,65057,2024,11,AA
00DD240549K210,13074,2024,00,DD
11AA24059GJ26M,33243,2024,11,AA
00BB24122ZW2GV,30533,2024,00,BB
11AA24063BUEKP,52381,2024,11,AA
00AA2407H1L7Z9,06835,2024,00,AA
11AA2402FJY4GA,38035,2024,11,AA
00AA2401QPLLTK,35966,2024,00,AA
00DD2401DII9O8,63619,2024,00,DD
00DD2409Y6G65H,30687,2024,00,DD
00BB2412AV79P2,84335,2024,00,BB
00CC2401TMVUUP,12839,2024,00,CC
00DD2403NWAOM6,35789,2024,00,DD
00AA24054IYTFR,43456,2024,00,AA
00DD24045IQ99A,00025,2024,00,DD
00BB2401U0CQXJ,09782,2024,00,BB
00BB24070VRWUF,51348,2024,00,BB
00DD2412VIL4O4,36808,2024,00,DD
11AA2409DXZWV0,73440,2024,11,AA
00BB2409OR0NN7,19195,2024,00,BB
11AA2404N1CPHC,96053,2024,11,AA
00BB2403SRPLGW,37818,2024,00,BB
00DD24028R4CEI,08762,2024,00,DD
00BB24111WG94P,01070,2024,00,BB
00DD2403JGMZ6X,75891,2024,00,DD
00BB2409Z4ONP5,25915,2024,00,BB
00CC2406G9EWNH,51102,2024,00,CC
00AA24106KJ4HN,50503,2024,00,AA
00BB2401UIH4QB,71941,2024,00,BB
00DD2403FJTJ59,70513,2024,00,DD
00BB2410CJGYL3,25064,2024,00,BB
00DD2403NDXMIP,13839,2024,00,DD
00AA240353FLQD,12142,2024,00,AA
00CC2401MF3XED,79695,2024,00,CC
00AA2412MOD2RQ,31315,2024,00,AA
00DD2407NTF2BI,36612,2024,00,DD
00CC2407O678ZS,04080,2024,00,CC
00AA2403I1ZXQQ,77146,2024,00,AA
00BB2408WWCI4D,82379,2024,00,BB
00DD2402EHMKP3,02096,2024,00,DD
00AA2410EZZSQX,18604,2024,00,AA
11AA2411JPW2QZ,39616,2024,11,AA
00DD2408MTRH1M,33685,2024,00,DD
00CC240950OZT9,86166,2024,00,CC
00DD2409OQD97F,57254,2024,00,DD
00DD2407FRMCRL,53883,2024,00,DD
00DD241116YT51,27229,2024,00,DD
00DD2408NE5MSE,70243,2024,00,DD
00DD2401YBJQIV,89008,2024,00,DD
11AA2412JKMX3U,84185,2024,11,AA
00DD2407SOVSQG,72578,2024,00,DD
00DD2408G6KAKR,16920,2024,00,DD
00DD2407916YZA,14105,2024,00,DD
00DD2410WS31F0,28180,2024,00,DD
00AA2410FWCQ65,33994,2024,00,AA
11AA24124ES42A,43061,2024,11,AA
00AA2406BP8W42,74804,2024,00,AA
00BB241099UEPR,25248,2024,00,BB
00BB2403PGHZSN,76914,2024,00,BB
00DD240516DL8I,10760,2024,00,DD
00BB2402BJPXF6,31299,2024,00,BB
11AA2411O6U9MG,64131,2024,11,AA
00BB2401WZ8NY7,89981,2024,00,BB
00CC2406FBQM8U,78526,2024,00,CC
00AA24014BGFN3,01644,2024,00,AA
00BB2404R8CQD4,14321,2024,00,BB
11AA24040QP48G,25968,2024,11,AA
00DD2412AIWMCK,21435,2024,00,DD
00BB2411LDW6NL,06845,2024,00,BB
00DD24083G8TQ1,45586,2024,00,DD
00AA24079RU54H,36123,2024,00,AA
00CC2408A2EG1K,35491,2024,00,CC
00BB24052B7M1R,65647,2024,00,BB
00BB24108U2MW3,06283,2024,00,BB
00DD2412BD43VZ,08230,2024,00,DD
00CC24111T7FYZ,58406,2024,00,CC
00BB2411FJ3JVG,90334,2024,00,BB
00AA2404D9VBGA,01671,2024,00,AA
00BB2411YK4QRR,83735,2024,00,BB
00BB2410XLOWVY,16560,2024,00,BB
00AA2403RFZGY6,39812,2024,00,AA
00CC24010L5SXE,87436,2024,00,CC
00DD24055V5TKX,50856,2024,00,DD
11AA2405OXKNPL,11487,2024,11,AA
00BB24108XX6G4,94072,2024,00,BB
11AA2412JQ076H,80371,2024,11,AA
00AA2406NIN06N,87154,2024,00,AA
11AA2403PMKBOW,00331,2024,11,AA
00AA24102B5K3D,77904,2024,00,AA
00AA2409P9Q03E,31627,2024,00,AA
00AA2403U60H4P,49464,2024,00,AA
00BB2410J0QUOW,01700,2024,00,BB
00BB2408S79DJG,80947,2024,00,BB
00BB241251OU1V,65531,2024,00,BB
00AA2401HZZTWI,20641,2024,00,AA
00BB24062MN9LL,55938,2024,00,BB
11AA2402UI77BV,96547,2024,11,AA
11AA24079AIIAS,17462,2024,11,AA
00BB2401OBFXO9,41853,2024,00,BB
00AA24020K7889,22437,2024,00,AA
00CC2408UPQSSZ,78251,2024,00,CC
11AA24125TQLWF,34708,2024,11,AA
00AA240720QZ7Y,75404,2024,00,AA
00BB2412X2VPN7,77793,2024,00,BB
00CC2410KE2HZ7,96158,2024,00,CC
11AA24090ERYHT,82986,2024,11,AA
00AA24076I2H4Z,62623,2024,00,AA
00CC2405QGWPPK,17223,2024,00,CC
11AA2408HF2SCY,32035,2024,11,AA
00BB2406V2PEE6,57548,2024,00,BB
11AA2411E1QBVQ,07055,2024,11,AA
00AA2403S0A6LS,12611,2024,00,AA
00BB2404GJCPIB,36784,2024,00,BB
00DD2406WRYRUD,14436,2024,00,DD
00CC2411I4TAAI,90247,2024,00,CC
00AA2408Y63P1G,31191,2024,00,AA
00DD24035O937K,21266,2024,00,DD
00DD2405UNJ8N5,45692,2024,00,DD
00AA2404S5GCGD,71331,2024,00,AA
00BB2407GSWFQU,24897,2024,00,BB
00BB24053WMB73,30372,2024,00,BB
00DD24013XPXBZ,65720,2024,00,DD
00AA24056EKGCO,84611,2024,00,AA
11AA2407JVOEEB,86642,2024,11,AA
11AA2411RT2MBO,00857,2024,11,AA
00CC2412LNL529,15630,2024,00,CC
11AA24102UZJ9P,71110,2024,11,AA
00AA2405U5FCW8,39474,2024,00,AA
00DD2401PMHIWR,90479,2024,00,DD
00BB2407L8WQ3C,64518,2024,00,BB
00CC2409OQWKN6,34987,2024,00,CC
00BB2403S10P2Y,34644,2024,00,BB
00DD2403AW8FX0,44202,2024,00,DD
00DD2408DLN9BO,13378,2024,00,DD
00CC2403HZ69AL,85088,2024,00,CC
00CC2407T6P6W1,45519,2024,00,CC
00CC2405PU6BDY,61426,2024,00,CC
00AA24070IG3X8,41929,2024,00,AA
00DD2411WW5SO8,88550,2024,00,DD
00CC24118WW0TF,74692,2024,00,CC
11AA24063497IX,06326,2024,11,AA
00CC24107Z1YHC,74563,2024,00,CC
00BB2412QWH65C,67074,2024,00,BB
00BB2410CKWL6E,02722,2024,00,BB
00DD2409RNUOFC,25843,2024,00,DD
00DD2410479FVU,52133,2024,00,DD
00AA2401UCHNYJ,74464,2024,00,AA
11AA24013IEYOD,58574,2024,11,AA
00CC2406QMKMJ8,79642,2024,00,CC
00AA24125KXONW,16009,2024,00,AA
00DD2404WOU2D2,68113,2024,00,DD
